Date,Tmin,Tmean,Tmax,P,PE
4/24/2003,3.8700,11.6100,19.2700,0.0000,2.4092
4/25/2003,8.2500,13.9600,21.4700,0.1800,2.7680
4/26/2003,6.4800,9.1900,11.9400,17.0900,2.0849
4/27/2003,5.9900,10.6800,15.0000,0.0000,2.3184
4/28/2003,8.6200,14.4100,19.8400,3.5500,2.8876
4/29/2003,10.5800,14.5100,18.6100,1.6900,2.9200
4/30/2003,4.0400,9.1100,13.1800,26.9000,2.1243
5/1/2003,3.7400,9.7000,15.1900,0.0000,2.2259
5/2/2003,4.5700,11.0100,16.6600,7.2000,2.4380
5/3/2003,3.3100,9.5500,14.6700,0.0000,2.2280
5/4/2003,7.0100,15.5300,23.2000,0.0200,3.1607
5/5/2003,10.9100,16.3900,23.7000,0.0000,3.3105
5/6/2003,11.0700,16.2200,22.4500,0.0000,3.3012
5/7/2003,11.0100,17.1600,25.2800,0.0000,3.4648
5/8/2003,7.5000,13.8700,19.2200,0.2100,2.9650
5/9/2003,8.7200,12.0100,15.8200,2.0000,2.6855
5/10/2003,7.2100,11.2600,15.6800,0.0100,2.5792
5/11/2003,8.1900,13.7400,19.9500,5.6900,2.9861
5/12/2003,8.6700,12.8400,17.7200,6.1200,2.8554
5/13/2003,1.8500,6.5200,9.2600,11.3700,1.8518
5/14/2003,-0.4000,5.1000,9.6900,0.3200,1.6304
5/15/2003,0.4200,7.1500,13.4000,0.0000,1.9694
5/16/2003,4.6100,13.2900,19.0900,1.7500,2.9764
5/17/2003,9.5500,11.0700,12.7300,1.7600,2.6252
5/18/2003,10.4000,14.8200,17.4800,2.1000,3.2500
5/19/2003,5.6000,12.8500,21.6600,30.2200,2.9376
5/20/2003,5.8400,7.8800,10.1000,14.0400,2.1271
5/21/2003,5.2700,8.2600,10.5000,0.7000,2.1974
5/22/2003,5.9800,9.4600,12.9200,1.6000,2.4041
5/23/2003,6.9100,16.0200,22.2100,0.0000,3.5059
5/24/2003,8.5000,14.0500,22.3700,0.7400,3.1871
5/25/2003,7.7000,8.7500,9.7800,9.3400,2.3072
5/26/2003,9.6600,10.8600,11.6000,0.0200,2.6688
5/27/2003,10.0200,13.3100,16.1400,0.0100,3.0895
5/28/2003,9.0700,14.8400,20.3500,0.1600,3.3565
5/29/2003,7.9000,14.5000,20.1700,1.4800,3.3072
5/30/2003,10.3700,17.0900,23.2000,0.0000,3.7555
5/31/2003,12.1100,18.3500,24.7100,0.0100,3.9788
6/1/2003,14.2800,19.3500,24.8200,0.0600,4.1583
6/2/2003,11.0800,16.8500,21.0000,0.0000,3.7391
6/3/2003,14.6300,18.7800,23.6100,0.0000,4.0774
6/4/2003,12.4300,19.5200,25.2400,0.0100,4.2121
6/5/2003,15.4700,19.4500,24.6300,0.1300,4.2074
6/6/2003,13.9900,17.8600,21.9100,0.9100,3.9403
6/7/2003,14.6300,19.4800,24.3200,1.6300,4.2260
6/8/2003,14.2800,19.7100,25.8100,0.5900,4.2718
6/9/2003,12.0500,19.3600,24.9900,0.0000,4.2169
6/10/2003,16.8600,21.6200,27.4800,0.0000,4.6137
6/11/2003,15.0600,22.3300,28.8100,0.0000,4.7420
6/12/2003,17.6200,24.1300,31.5400,0.2600,5.0594
6/13/2003,15.9900,22.4200,29.4000,0.0300,4.7666
6/14/2003,14.5100,21.5100,29.8500,6.5500,4.6121
6/15/2003,14.1600,19.6800,25.9100,0.2000,4.2966
6/16/2003,12.8500,20.0400,26.0600,0.0000,4.3618
6/17/2003,14.7500,19.8600,26.2300,6.8900,4.3325
6/18/2003,9.5800,15.7700,19.6500,0.0000,3.6210
6/19/2003,11.9600,18.4900,23.5800,0.0000,4.0963
6/20/2003,12.6300,19.9000,25.3700,0.0000,4.3429
6/21/2003,10.6900,19.7800,26.6500,0.0000,4.3222
6/22/2003,17.0900,24.6000,31.1500,0.0000,5.1626
6/23/2003,16.0900,24.6000,30.8100,0.0300,5.1617
6/24/2003,14.2200,22.4200,29.2000,0.2800,4.7803
6/25/2003,16.2700,23.2500,30.8000,5.0300,4.9232
6/26/2003,14.5600,20.1300,26.0200,0.0000,4.3774
6/27/2003,13.4000,18.7500,23.8600,0.0000,4.1346
6/28/2003,11.8600,17.7800,22.6600,0.0000,3.9630
6/29/2003,15.4900,22.4600,28.5200,0.0000,4.7733
6/30/2003,12.5100,21.2900,29.3300,13.6700,4.5659
7/1/2003,11.8800,14.0000,16.9700,7.0100,3.2965
7/2/2003,11.1500,15.1200,18.6500,6.6200,3.4869
7/3/2003,10.6400,13.9100,17.0100,5.4600,3.2732
7/4/2003,9.6600,12.0900,14.1000,7.7800,2.9543
7/5/2003,7.2900,13.2900,17.6500,0.0000,3.1572
7/6/2003,10.1000,15.9900,21.0200,0.0000,3.6177
7/7/2003,10.7200,17.4000,23.1100,0.0000,3.8544
7/8/2003,11.3300,17.9000,24.1300,0.0000,3.9336
7/9/2003,10.7900,18.0800,23.9500,0.0000,3.9572
7/10/2003,11.1000,19.3200,26.0600,0.0000,4.1616
7/11/2003,12.5000,20.1600,26.2800,0.0000,4.2965
7/12/2003,14.6200,21.5400,27.9400,0.0000,4.5223
7/13/2003,16.3600,22.7900,28.9800,0.0000,4.7245
7/14/2003,17.4000,24.2800,30.4200,0.0000,4.9660
7/15/2003,17.0900,24.0900,30.6400,0.0000,4.9214
7/16/2003,14.7900,20.8700,25.8700,1.2100,4.3653
7/17/2003,8.0900,15.3800,20.0500,0.0000,3.4296
7/18/2003,11.2200,18.9000,25.6300,0.0000,4.0106
7/19/2003,15.0600,22.8700,29.8400,0.0000,4.6632
7/20/2003,14.9700,24.4300,32.9300,6.7700,4.9092
7/21/2003,12.8600,17.4100,24.8200,4.2500,3.7265
7/22/2003,14.0800,18.9900,26.5900,3.5100,3.9762
7/23/2003,12.6800,19.7900,25.7500,0.0100,4.0950
7/24/2003,10.5200,16.3900,20.3700,0.0900,3.5211
7/25/2003,14.3600,19.9400,25.4600,0.0000,4.0908
7/26/2003,16.7800,21.9500,28.3700,5.4700,4.4041
7/27/2003,12.2500,15.6600,19.3100,22.8600,3.3634
7/28/2003,9.6900,15.4500,21.3000,0.0000,3.3162
7/29/2003,9.8800,16.3800,22.5400,0.0000,3.4530
7/30/2003,12.2200,18.4600,25.0000,4.8000,3.7732
7/31/2003,12.4100,16.9000,18.9000,0.0100,3.5073
8/1/2003,14.3100,20.1000,25.5900,0.0000,4.0022
8/2/2003,16.6400,22.5700,28.5100,0.0000,4.3764
8/3/2003,18.3000,24.7600,31.3400,0.0000,4.7023
8/4/2003,19.1100,26.0300,33.2100,0.0000,4.8798
8/5/2003,17.8800,25.7000,33.4000,0.0000,4.8046
8/6/2003,19.8000,26.0200,33.7200,0.0000,4.8307
8/7/2003,17.4000,25.6900,34.6100,0.0000,4.7551
8/8/2003,16.6500,24.2800,34.5000,0.0000,4.5131
8/9/2003,18.0000,25.5300,33.9800,0.0000,4.6809
8/10/2003,18.3000,24.8100,34.2500,0.0000,4.5457
8/11/2003,18.3900,25.6400,34.5800,0.0000,4.6464
8/12/2003,18.4000,26.1900,34.7100,0.0000,4.7031
8/13/2003,18.2900,27.3200,36.1300,0.5100,4.8453
8/14/2003,14.8000,22.7900,28.8100,0.9100,4.1416
8/15/2003,15.3100,18.6900,22.3000,3.1600,3.5093
8/16/2003,15.5000,22.2500,29.9300,0.1600,4.0119
8/17/2003,15.2400,19.0500,27.8300,9.8200,3.5186
8/18/2003,12.9800,18.0000,22.0700,1.2900,3.3435
8/19/2003,14.6700,20.0700,25.9900,0.0300,3.6207
8/20/2003,14.7900,19.5700,25.6800,1.0800,3.5250
8/21/2003,12.8000,18.1500,23.1600,0.0000,3.2988
8/22/2003,13.9500,19.7100,27.0100,0.0000,3.4969
8/23/2003,13.8900,20.4300,28.0600,0.0000,3.5735
8/24/2003,15.0600,20.8900,28.0400,0.0000,3.6122
8/25/2003,13.9000,20.3700,27.3800,0.0000,3.5140
8/26/2003,12.4800,19.2800,26.5700,0.0000,3.3381
8/27/2003,13.4700,21.0400,28.3000,0.1300,3.5532
8/28/2003,13.2300,19.9100,26.4200,40.4800,3.3730
8/29/2003,13.6400,15.2800,19.4400,12.2600,2.7247
8/30/2003,10.9600,13.9800,17.8000,28.9900,2.5299
8/31/2003,5.9600,10.9700,16.4600,0.0000,2.1116
9/1/2003,5.7700,10.2400,15.7200,0.0000,1.9987
9/2/2003,6.3500,11.5700,18.5100,0.0000,2.1551
9/3/2003,6.1900,11.6300,19.8700,0.0000,2.1447
9/4/2003,6.0500,14.1500,21.7300,0.0000,2.4485
9/5/2003,11.0700,13.9800,17.0900,3.1900,2.4057
9/6/2003,10.9000,13.5900,15.9200,5.0700,2.3356
9/7/2003,10.0700,13.6500,19.8900,37.6000,2.3221
9/8/2003,10.7300,13.4900,17.0300,3.4200,2.2813
9/9/2003,11.5100,13.0700,14.5900,3.8400,2.2090
9/10/2003,10.3500,12.8500,15.8700,1.5100,2.1618
9/11/2003,8.5500,11.6000,14.0800,2.5100,1.9914
9/12/2003,7.3700,11.9700,18.8000,0.0100,2.0162
9/13/2003,8.1000,13.4000,20.6400,0.0000,2.1649
9/14/2003,7.9700,12.3500,19.4400,0.0000,2.0212
9/15/2003,6.5400,12.6800,21.3400,0.0000,2.0391
9/16/2003,7.5400,13.0700,22.1100,0.0100,2.0630
9/17/2003,7.4300,13.7800,23.4500,0.0100,2.1221
9/18/2003,7.8000,14.3700,25.2200,0.0000,2.1661
9/19/2003,8.3000,14.9300,25.7600,0.0000,2.2053
9/20/2003,8.4500,14.7600,24.6800,0.0000,2.1633
9/21/2003,8.2500,14.9300,24.1800,0.0000,2.1584
9/22/2003,10.2200,16.2900,23.9000,4.8700,2.2807
9/23/2003,5.0900,9.3700,13.1200,10.7400,1.5224
9/24/2003,3.6800,8.2700,14.7800,0.0000,1.3903
9/25/2003,5.8200,11.9800,20.2900,0.0100,1.7590
9/26/2003,7.6800,13.0800,20.4100,0.1400,1.8516
9/27/2003,10.2900,13.4900,16.3500,8.4700,1.8719
9/28/2003,8.1400,11.3600,12.6600,19.4600,1.6370
9/29/2003,3.2400,8.4800,15.8100,0.0200,1.3330
9/30/2003,3.3500,12.0700,16.9300,4.3800,1.6681
10/1/2003,11.2700,13.6200,15.8200,4.5200,1.7978
10/2/2003,12.2700,15.9200,20.7200,33.5200,1.9955
10/3/2003,10.7400,13.6800,18.3100,32.3100,1.7602
10/4/2003,4.2100,9.6500,14.4000,26.3000,1.3635
10/5/2003,3.0900,4.3200,5.6100,9.0500,0.8567
10/6/2003,2.1000,6.4100,9.8500,3.7900,1.0357
10/7/2003,0.9900,5.7500,8.5000,41.5700,0.9635
10/8/2003,-0.5800,7.1100,10.3400,10.4700,1.0717
10/9/2003,5.7000,9.3300,12.3800,3.4300,1.2519
10/10/2003,4.0700,8.6100,14.9900,0.0000,1.1738
10/11/2003,2.9700,8.2600,15.0800,0.0200,1.1288
10/12/2003,3.0200,9.7100,15.9800,0.0100,1.2359
10/13/2003,8.4100,12.0900,15.9600,1.9500,1.4170
10/14/2003,3.3600,9.6000,15.1900,0.0000,1.1946
10/15/2003,1.3400,6.5300,14.3200,0.0300,0.9309
10/16/2003,-0.3500,4.4600,12.8300,0.0000,0.7536
10/17/2003,-1.7600,3.5700,11.7500,0.0000,0.6735
10/18/2003,-2.0100,3.9200,11.2400,0.0000,0.6916
10/19/2003,0.8600,8.4800,12.8500,24.5700,1.0310
10/20/2003,3.7100,9.4000,11.6200,25.1800,1.0865
10/21/2003,-2.3400,1.9900,5.7500,1.7900,0.5202
10/22/2003,-2.5800,3.6900,9.1500,8.6600,0.6379
10/23/2003,-0.4000,1.2500,2.6000,9.2300,0.4525
10/24/2003,-6.5800,-1.6300,1.3600,0.5600,0.2406
10/25/2003,-6.8300,-2.7000,3.5500,0.0000,0.1620
10/26/2003,-5.8500,-0.1600,6.6300,0.0000,0.3362
10/27/2003,-4.3300,0.1500,7.5300,0.0000,0.3528
10/28/2003,-2.7000,5.8400,11.6800,3.8000,0.7323
10/29/2003,2.4400,4.1900,5.7600,31.2400,0.6123
10/30/2003,2.7100,4.9300,7.0600,8.2500,0.6525
10/31/2003,1.0600,4.9800,9.7800,38.1400,0.6468
11/1/2003,0.4600,5.8700,11.2300,2.2600,0.6948
11/2/2003,3.2700,5.8700,9.6600,2.9300,0.6853
11/3/2003,1.0900,5.1700,7.8000,3.7200,0.6324
11/4/2003,-0.1800,3.7400,11.3900,0.0000,0.5361
11/5/2003,-1.9000,3.8200,14.2400,0.0000,0.5337
11/6/2003,-2.0300,3.8000,11.9200,0.0000,0.5253
11/7/2003,-0.4100,2.0800,7.4000,0.0000,0.4169
11/8/2003,0.3100,3.7100,5.8500,0.0200,0.5061
11/9/2003,3.7800,6.4300,9.8000,1.0100,0.6553
11/10/2003,-0.5800,4.9300,13.2400,0.0000,0.5619
11/11/2003,-0.8200,3.1900,10.9700,0.0000,0.4574
11/12/2003,-0.4900,6.8200,11.8200,12.4700,0.6516
11/13/2003,0.0500,3.7200,8.6400,0.0000,0.4746
11/14/2003,-0.7900,3.7300,8.7800,1.3900,0.4691
11/15/2003,-0.6700,6.2600,10.9000,0.4700,0.5975
11/16/2003,3.1400,7.3700,11.9900,26.0000,0.6483
11/17/2003,-1.2800,2.2300,5.9800,0.0000,0.3743
11/18/2003,-1.1300,2.6400,9.8500,0.0000,0.3908
11/19/2003,-0.7200,3.9800,11.8800,0.0000,0.4540
11/20/2003,-0.0100,5.2200,15.3200,0.0000,0.5107
11/21/2003,0.0000,5.3600,11.6000,0.0000,0.5118
11/22/2003,3.5000,6.7400,10.9300,0.0000,0.5736
11/23/2003,4.9000,8.5300,13.1300,0.0200,0.6539
11/24/2003,4.6500,8.1300,11.2400,0.9800,0.6278
11/25/2003,2.4000,5.4100,10.1600,0.0000,0.4926
11/26/2003,2.8800,6.5000,10.8100,5.7700,0.5387
11/27/2003,-0.4400,0.7300,4.4700,38.1200,0.2658
11/28/2003,-1.0900,0.4500,1.5200,0.6600,0.2504
11/29/2003,-1.3400,1.3800,3.8600,0.1600,0.2904
11/30/2003,3.7500,6.5100,8.5800,0.9100,0.5193
12/1/2003,4.2300,6.1600,8.8000,0.1000,0.4992
12/2/2003,4.2000,5.7600,7.7500,0.2000,0.4773
12/3/2003,3.5500,5.8900,10.5200,0.0000,0.4793
12/4/2003,-1.1900,3.0800,9.2800,0.0000,0.3530
12/5/2003,-2.3300,1.5800,8.4800,0.0000,0.2854
12/6/2003,-2.5900,1.5100,7.8000,0.0000,0.2804
12/7/2003,-2.1800,-0.0700,1.9000,0.0000,0.2110
12/8/2003,-4.1800,-0.7600,5.4600,0.0000,0.1804
12/9/2003,-5.5900,-1.8100,4.9300,0.0000,0.1350
12/10/2003,-5.1600,-1.6300,6.0000,0.0000,0.1418
12/11/2003,-5.2200,2.4800,6.4100,6.5300,0.3133
12/12/2003,2.2500,4.9100,9.5000,0.0800,0.4133
12/13/2003,2.5000,6.4500,8.3500,13.4900,0.4757
12/14/2003,1.3700,4.2600,7.3300,6.6000,0.3834
12/15/2003,-2.1100,-0.0200,1.1900,3.3100,0.2055
12/16/2003,-5.3800,-2.2500,2.1100,0.0000,0.1132
12/17/2003,-5.0400,0.1400,3.0200,0.0000,0.2111
12/18/2003,-1.1000,1.9400,5.6000,0.0100,0.2846
12/19/2003,-0.6900,2.3100,4.4000,0.0100,0.2994
12/20/2003,-0.7100,6.0200,8.7900,28.3800,0.4510
12/21/2003,-0.5300,2.3600,6.2200,17.6700,0.3011
12/22/2003,-5.4400,-2.4200,-0.7500,5.3300,0.1056
12/23/2003,-10.5200,-5.5800,-1.2000,0.0100,0.0000
12/24/2003,-11.2200,-7.7200,-0.0700,0.0000,0.0000
12/25/2003,-11.1200,-5.5100,0.8700,0.0000,0.0000
12/26/2003,-7.6200,1.5200,4.9000,0.0000,0.2681
12/27/2003,2.8500,4.9500,6.0700,2.5200,0.4102
12/28/2003,-4.1100,1.0600,4.1700,9.7500,0.2505
12/29/2003,-4.8600,-2.1400,0.6300,0.0000,0.1186
12/30/2003,-2.0400,-0.9500,1.1000,0.7000,0.1686
12/31/2003,-1.7000,-1.1500,-0.0900,0.0000,0.1610
1/1/2004,-2.3800,-1.7100,-0.6000,4.0400,0.1382
1/2/2004,-4.6700,-1.9800,0.5800,0.1200,0.1275
1/3/2004,-5.3900,-3.9700,-2.8600,0.0000,0.0437
1/4/2004,-7.1500,-4.9700,-3.3500,0.0000,0.0013
1/5/2004,-7.0600,-3.8100,1.2200,0.0000,0.0511
1/6/2004,-6.1900,-3.2600,1.8300,0.0000,0.0753
1/7/2004,-6.0600,-2.4900,4.2200,0.0000,0.1094
1/8/2004,-6.0100,1.5100,3.5500,22.0800,0.2857
1/9/2004,3.3400,4.1000,5.1800,2.0300,0.4025
1/10/2004,3.2200,5.0800,7.0000,2.3600,0.4495
1/11/2004,5.1400,7.4200,8.8200,26.2500,0.5586
1/12/2004,4.4300,7.1200,9.5400,33.3200,0.5500
1/13/2004,4.0100,8.2300,9.9200,37.0100,0.6058
1/14/2004,0.7600,3.0600,5.7600,10.6400,0.3726
1/15/2004,-0.3500,0.5400,1.4100,0.6500,0.2586
1/16/2004,1.2200,2.9900,5.3500,17.3700,0.3768
1/17/2004,0.0300,1.7900,3.3200,10.0500,0.3235
1/18/2004,-5.2900,-0.3100,1.6200,0.3400,0.2259
1/19/2004,-6.1100,-1.2900,0.7900,20.6100,0.1806
1/20/2004,-0.5800,0.8100,2.1700,12.7800,0.2860
1/21/2004,-6.7900,-0.5500,4.4900,0.0000,0.2216
1/22/2004,-7.3800,-2.2500,1.8300,0.9600,0.1385
1/23/2004,-6.3900,-2.1500,2.8800,0.0000,0.1453
1/24/2004,-6.5000,-0.2600,2.4000,7.7000,0.2445
1/25/2004,-3.7100,-1.6600,1.3500,3.5300,0.1744
1/26/2004,-1.4800,0.7100,2.7800,20.9300,0.3019
1/27/2004,-4.0400,-2.6100,-1.0700,12.8100,0.1280
1/28/2004,-4.3500,-3.2400,-2.5500,14.9400,0.0954
1/29/2004,-13.7900,-7.4000,-3.9100,4.1800,0.0000
1/30/2004,-13.3800,-3.4400,0.8800,0.1100,0.0868
1/31/2004,0.8300,4.4000,7.8000,2.0000,0.5301
2/1/2004,-1.1500,3.2800,9.9300,0.0000,0.4731
2/2/2004,-3.4400,1.3100,10.2700,0.0000,0.3654
2/3/2004,-4.1800,0.7700,10.1400,0.0000,0.3387
2/4/2004,-4.5300,1.1900,10.7100,0.0000,0.3683
2/5/2004,-3.7600,1.9500,11.2800,0.0000,0.4192
2/6/2004,-2.4700,7.1000,13.1200,3.1700,0.7399
2/7/2004,2.0900,4.0600,6.3400,4.2500,0.5617
2/8/2004,0.6100,2.4600,4.0400,8.1600,0.4690
2/9/2004,-6.5600,-1.0900,4.9600,0.0000,0.2492
2/10/2004,-6.9300,-0.5500,5.3000,0.0000,0.2876
2/11/2004,-2.4200,1.1100,5.1900,0.2400,0.4005
2/12/2004,-3.1400,0.6400,6.7400,0.0000,0.3749
2/13/2004,-4.0500,0.5600,8.4700,0.0000,0.3747
2/14/2004,-4.2400,0.1600,5.9600,0.0000,0.3527
2/15/2004,-2.2400,0.1100,2.0500,0.0000,0.3542
2/16/2004,-0.5800,1.6200,4.5800,0.0100,0.4653
2/17/2004,0.5900,3.3700,7.5200,0.0000,0.5966
2/18/2004,-3.3300,-0.1700,2.6900,0.0000,0.3491
2/19/2004,-4.4500,-1.5000,2.1100,0.0000,0.2565
2/20/2004,-4.6600,3.1200,6.1300,0.0900,0.6034
2/21/2004,4.3400,7.4800,11.8600,4.4500,0.9403
2/22/2004,-0.6900,5.1800,8.5600,39.6000,0.7777
2/23/2004,-11.0900,-4.6400,-1.5400,1.0600,0.0279
2/24/2004,-11.9400,-6.1000,1.2700,0.0000,0.0000
2/25/2004,-10.8200,-2.6500,2.3100,0.0400,0.1870
2/26/2004,-11.9300,-5.2200,-0.4800,0.8300,0.0000
2/27/2004,-12.4400,-6.3900,0.9900,0.0000,0.0000
2/28/2004,-9.7500,-4.1700,0.7000,1.9500,0.0688
2/29/2004,-7.2900,-4.6200,-1.3100,0.1900,0.0319
3/1/2004,-7.4700,-3.8300,0.8200,0.0100,0.0996
3/2/2004,-7.1700,-2.0000,4.8400,0.0000,0.2587
3/3/2004,-6.9300,-0.9000,5.8500,0.0000,0.3583
3/4/2004,-3.9200,3.3600,9.2600,1.5400,0.7400
3/5/2004,1.6600,3.0000,4.9500,16.9800,0.7174
3/6/2004,-1.9900,1.5600,3.9400,1.1200,0.5958
3/7/2004,-2.5400,-0.0600,4.0100,0.5000,0.4544
3/8/2004,-5.8700,-0.4900,4.4500,0.3200,0.4201
3/9/2004,-6.4800,-0.8900,3.9300,1.1600,0.3876
3/10/2004,-5.2900,-3.0200,-1.8300,3.6000,0.1891
3/11/2004,-5.6200,-0.8300,1.4800,0.0000,0.4031
3/12/2004,0.4800,4.1600,5.2800,12.1300,0.8963
3/13/2004,1.3900,2.4800,3.9500,38.7600,0.7408
3/14/2004,-1.6900,3.8400,10.7300,0.0000,0.8860
3/15/2004,-0.9300,5.4400,15.3000,0.0000,1.0587
3/16/2004,-0.4900,7.3600,17.8400,0.0000,1.2681
3/17/2004,1.3300,9.3300,20.9100,0.0000,1.4873
3/18/2004,2.4400,9.8700,19.2300,0.0000,1.5611
3/19/2004,5.8500,9.9200,15.0000,13.3000,1.5842
3/20/2004,7.3100,9.4300,10.8300,2.5500,1.5493
3/21/2004,1.9700,5.8700,9.0900,9.1100,1.1801
3/22/2004,0.0000,2.6600,6.7400,2.8500,0.8407
3/23/2004,-0.1700,1.0600,2.9600,5.0200,0.6723
3/24/2004,-0.4400,1.3400,4.1700,4.4700,0.7109
3/25/2004,-1.9700,0.1700,1.9200,0.3500,0.5858
3/26/2004,-5.4100,-1.5700,2.7600,0.0000,0.3927
3/27/2004,-5.6100,-0.2700,6.9200,0.0000,0.5472
3/28/2004,-5.7700,2.2800,11.7700,0.0000,0.8507
3/29/2004,-3.3500,5.8900,15.9600,0.0000,1.2853
3/30/2004,0.4700,6.7000,12.9100,0.0000,1.3946
3/31/2004,4.0600,8.6800,14.8500,0.0000,1.6466
4/1/2004,2.7200,8.4500,15.8400,0.0100,1.6345
4/2/2004,4.4800,8.9800,15.7900,1.7300,1.7150
4/3/2004,1.1100,6.3400,12.4000,0.0000,1.4042
4/4/2004,2.1700,8.3100,12.7800,8.5600,1.6633
4/5/2004,5.5300,6.9500,9.0000,3.6200,1.5069
4/6/2004,0.6300,3.2300,4.8700,22.5000,1.0471
4/7/2004,-0.8800,0.9400,2.2600,8.7300,0.7624
4/8/2004,-1.0500,2.1600,5.9600,6.6200,0.9270
4/9/2004,0.5400,2.4800,4.0300,1.9200,0.9767
4/10/2004,-2.4200,1.6100,4.2300,0.2600,0.8703
4/11/2004,-1.0600,3.5300,9.1600,0.2400,1.1324
4/12/2004,-0.1500,4.6800,11.1900,0.0000,1.2955
4/13/2004,-0.2800,4.0100,9.3600,0.0000,1.2155
4/14/2004,0.8200,7.5100,13.6200,0.0600,1.7010
4/15/2004,1.7900,5.4500,9.7100,0.1700,1.4319
4/16/2004,2.6100,10.2200,15.9100,0.0000,2.1013
4/17/2004,1.2500,8.1400,11.3600,2.8500,1.8277
4/18/2004,1.0100,6.0400,11.3900,11.0200,1.5468
4/19/2004,1.7800,4.1700,7.0600,0.0800,1.2941
4/20/2004,3.7700,7.1600,10.4200,0.2500,1.7282
4/21/2004,4.6900,12.3400,20.0600,0.0000,2.4814
4/22/2004,7.4000,12.6200,18.5800,0.3000,2.5387
4/23/2004,6.5400,9.6800,12.0400,0.8800,2.1292
4/24/2004,6.5000,10.7500,16.1300,0.0000,2.2994
4/25/2004,5.4500,10.5500,17.3400,0.0000,2.2848
4/26/2004,4.5800,10.6800,16.7500,0.0000,2.3184
4/27/2004,6.4000,12.4200,18.1900,0.2400,2.5915
4/28/2004,7.1800,11.2200,16.6100,0.0000,2.4276
4/29/2004,7.4100,11.4700,15.9300,0.0000,2.4796
4/30/2004,6.0300,10.5200,13.6400,11.0200,2.3501
5/1/2004,6.3600,8.9100,12.6500,0.8500,2.1182
5/2/2004,5.3700,9.4000,13.9700,3.1400,2.2050
5/3/2004,5.5500,10.1300,14.6600,3.2500,2.3293
5/4/2004,2.1800,8.9100,13.0000,11.7200,2.1528
5/5/2004,2.1900,4.9200,7.8800,0.7500,1.5432
5/6/2004,2.3800,5.0800,7.2400,5.1500,1.5761
5/7/2004,2.1500,5.0400,8.4200,6.4900,1.5775
5/8/2004,2.3600,3.9600,6.4400,59.8600,1.4146
5/9/2004,2.3300,3.8900,5.0600,4.6800,1.4101
5/10/2004,4.0100,8.2000,14.0000,5.5500,2.1034
5/11/2004,4.8200,10.1500,16.0000,0.2800,2.4248
5/12/2004,5.9700,11.1600,17.9400,0.0500,2.5977
5/13/2004,2.9000,8.1100,12.3300,0.0000,2.1163
5/14/2004,2.6600,9.3800,14.5600,0.0000,2.3308
5/15/2004,5.6700,12.7400,18.8700,0.0000,2.8869
5/16/2004,10.6000,15.5900,21.9200,0.0000,3.3636
5/17/2004,7.5200,15.4400,21.6500,0.0000,3.3517
5/18/2004,8.0100,16.1700,23.3000,0.0000,3.4840
5/19/2004,8.7100,16.6000,23.6700,0.0000,3.5673
5/20/2004,13.3700,18.5000,25.0600,2.1800,3.8943
5/21/2004,9.6700,12.5400,14.4400,9.5000,2.9162
5/22/2004,3.1200,8.9000,13.2000,0.0000,2.3184
5/23/2004,4.1900,10.2200,16.3500,0.0000,2.5463
5/24/2004,3.6100,11.1100,16.8200,0.0000,2.7032
5/25/2004,7.4200,13.7300,20.2400,0.0000,3.1518
5/26/2004,9.5300,15.2000,20.5200,0.0500,3.4084
5/27/2004,5.7700,12.2200,18.0100,0.0500,2.9132
5/28/2004,4.1200,12.3200,18.1800,0.0000,2.9375
5/29/2004,6.0000,14.1800,20.7300,0.0000,3.2608
5/30/2004,11.0900,15.1200,22.6700,2.8300,3.4285
5/31/2004,10.2400,12.9200,16.1000,4.0700,3.0602
6/1/2004,10.9300,13.0000,14.1400,86.9000,3.0803
6/2/2004,8.7100,11.8000,13.4700,12.9700,2.8806
6/3/2004,7.2600,9.7800,11.4000,3.4900,2.5389
6/4/2004,10.6600,13.9400,18.4900,0.1700,3.2593
6/5/2004,7.9000,13.2400,17.0800,0.0000,3.1440
6/6/2004,7.5900,14.8300,20.4900,0.0000,3.4233
6/7/2004,10.3900,18.1000,24.0600,0.0000,3.9935
6/8/2004,12.4900,20.1000,26.3700,0.0000,4.3450
6/9/2004,13.4800,21.5100,27.7900,0.0000,4.5946
6/10/2004,14.4300,21.8800,28.8300,0.0900,4.6639
6/11/2004,10.6000,15.8900,18.9400,10.2500,3.6282
6/12/2004,8.3500,14.4200,18.9900,0.0000,3.3759
6/13/2004,7.9900,11.2900,14.3900,0.9900,2.8341
6/14/2004,9.7000,15.2600,19.7100,0.0000,3.5271
6/15/2004,11.6700,16.1500,20.9200,0.0000,3.6842
6/16/2004,7.7300,15.0900,20.3200,0.0000,3.5012
6/17/2004,10.2400,17.1700,23.1100,0.0000,3.8651
6/18/2004,11.1900,17.4100,22.7000,0.0000,3.9080
6/19/2004,8.7700,13.4000,19.1900,1.4600,3.2092
6/20/2004,6.9000,9.8600,11.8600,6.7700,2.5919
6/21/2004,10.3000,14.9000,18.0000,0.3600,3.4708
6/22/2004,14.3400,18.1000,20.6800,15.7500,4.0282
6/23/2004,12.6800,16.2000,18.7400,4.5600,3.6959
6/24/2004,8.8400,14.2000,17.9800,0.0000,3.3460
6/25/2004,6.4000,14.2600,19.4300,0.0000,3.3549
6/26/2004,11.4000,18.3200,24.2600,0.0000,4.0597
